,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
3500,2018-09-10,2021-08-20,33.0,40.38237796787318,22.370842326888432,13.0263671875
3501,2018-09-10,2021-07-20,32.0,38.579285077967626,20.56026586864883,12.384765625
3502,2018-09-10,2021-06-21,31.0,36.88003765931314,18.967863417139156,11.7763671875
3503,2018-09-10,2021-05-20,30.0,34.57143265385921,15.238108846197372,9.865234375
3504,2018-09-10,2021-04-20,29.0,33.761376864081875,16.418540910627154,10.912109375
3505,2018-09-10,2021-03-22,28.0,31.97875856202841,14.209852007244324,9.763671875
3506,2018-09-10,2021-02-22,27.0,30.564151492770463,13.20056108433505,9.337890625
3507,2018-09-10,2021-01-20,26.0,29.367332362248156,12.951278316339064,9.521484375
3508,2018-09-10,2020-12-21,25.0,26.971109365609845,7.88443746243938,6.0517578125
3509,2018-09-10,2020-11-20,24.0,26.068290651641703,8.617877715173764,6.8427734375
3510,2018-09-10,2020-10-20,23.0,24.217787445386502,5.294728023419575,4.388671875
3511,2018-09-10,2020-09-21,22.0,22.30784198947679,1.399281770349038,1.20703125
3512,2018-09-10,2020-08-21,21.0,21.885344664335445,4.21592697302593,3.76171875
3513,2018-09-10,2020-07-20,20.0,20.75384256109492,3.769212805474602,3.513671875
3514,2018-09-10,2020-06-22,19.0,19.138053739555343,0.7265986292386447,0.703125
3515,2018-09-10,2020-05-20,18.0,17.489919429273634,-2.833780948479811,-2.88671875
3516,2018-09-10,2020-04-20,17.0,16.15893712866692,-4.947428654900468,-5.2578125
3517,2018-09-10,2020-03-20,16.0,13.516350650971816,-15.52280843142615,-17.328125
3518,2018-09-10,2020-02-20,15.0,16.95062664217874,13.004177614524934,15.0546875
3519,2018-09-10,2020-01-20,14.0,15.549276104451385,11.066257888938466,13.533203125
3520,2018-09-10,2019-12-20,13.0,14.171221668236333,9.009397447971793,11.66796875
3521,2018-09-10,2019-11-20,12.0,12.794610230368882,6.621751919740682,9.05859375
3522,2018-09-10,2019-10-21,11.0,11.485623031553377,4.414754832303429,6.38671875
3523,2018-09-10,2019-09-20,10.0,10.574863721871477,5.748637218714769,8.9140625
3524,2018-09-10,2019-08-20,9.0,9.314956905582315,3.4995211731368374,5.80078125
3525,2018-09-10,2019-07-22,8.0,8.351846324099014,4.39807905123768,7.81640625
3526,2018-09-10,2019-06-20,7.0,7.2724688626826595,3.892412324037992,7.54296875
3527,2018-09-10,2019-05-20,6.0,6.097046655408385,1.617444256806418,3.39453125
3528,2018-09-10,2019-04-23,5.0,5.218691085891632,4.373821717832644,9.9921875
3529,2018-09-10,2019-03-20,4.0,4.018532029628763,0.4633007407190748,1.171875
3530,2018-09-10,2019-02-20,3.0,2.9416600157617174,-1.9446661412760857,-5.2890625
3531,2018-09-10,2019-01-21,2.0,1.8866431342427388,-5.667843287863061,-16.51953125
3532,2018-09-10,2018-12-20,1.0,0.8770792000844237,-12.292079991557625,64.0
3533,2018-09-10,2018-11-20,,,,
3534,2018-09-10,2018-10-22,,,,
3535,2018-09-10,2018-09-20,,,,
3551,2018-08-10,2022-12-20,50.0,51.73649065520531,3.472981310410617,1.4765625
3552,2018-08-10,2022-11-21,49.0,52.873886664126424,7.905891151278415,3.35693359375
3553,2018-08-10,2022-10-20,48.0,49.86611483888984,3.887739247687172,1.7119140625
3554,2018-08-10,2022-09-20,47.0,50.40609600199863,7.247012770209845,3.208984375
3555,2018-08-10,2022-08-22,46.0,52.51465902766803,14.162302234060936,6.22265625
3556,2018-08-10,2022-07-20,45.0,49.47563161102143,9.94584802449206,4.54248046875
3557,2018-08-10,2022-06-20,44.0,45.48136949206994,3.3667488456134946,1.607421875
3558,2018-08-10,2022-05-20,43.0,46.655735889833316,8.501711371705387,4.06884765625
3559,2018-08-10,2022-04-20,42.0,49.42580570364239,17.68048977057712,8.37109375
3560,2018-08-10,2022-03-21,41.0,48.269872860274354,17.73139722018135,8.5771484375
3561,2018-08-10,2022-02-21,40.0,46.442885367164635,16.107213417911588,7.984375
