,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
6772,2016-06-10,2018-04-20,20.0,19.46636796621603,-2.668160168919851,-2.51171875
6773,2016-06-10,2018-03-20,19.0,18.511162614973813,-2.57282834224309,-2.521484375
6774,2016-06-10,2018-02-20,18.0,17.501830913634933,-2.7676060353614833,-2.806640625
6775,2016-06-10,2018-01-22,17.0,16.91130711026442,-0.521722880797526,-0.548828125
6776,2016-06-10,2017-12-20,16.0,15.7953510966861,-1.2790556457118796,-1.419921875
6777,2016-06-10,2017-11-20,15.0,14.73760229933424,-1.7493180044384005,-2.03125
6778,2016-06-10,2017-10-20,14.0,13.701751096070437,-2.130349313782595,-2.6015625
6779,2016-06-10,2017-09-20,13.0,12.618017194720219,-2.9383292713829334,-3.7734375
6780,2016-06-10,2017-08-21,12.0,11.617228142177526,-3.189765481853953,-4.3125
6781,2016-06-10,2017-07-20,11.0,10.722450708228543,-2.5231753797405205,-3.638671875
6782,2016-06-10,2017-06-20,10.0,9.852989750414283,-1.470102495857173,-2.255859375
6783,2016-06-10,2017-05-22,9.0,8.785343812011389,-2.385068755429012,-3.875
6784,2016-06-10,2017-04-20,8.0,7.838089874153225,-2.023876573084693,-3.5546875
6785,2016-06-10,2017-03-20,7.0,6.855028330793716,-2.071023845804059,-3.9296875
6786,2016-06-10,2017-02-20,6.0,5.910578908625968,-1.4903515229005275,-3.03125
6787,2016-06-10,2017-01-20,5.0,4.886955111630138,-2.260897767397232,-5.015625
6788,2016-06-10,2016-12-20,4.0,3.9611300917287617,-0.9717477067809566,-2.40625
6789,2016-06-10,2016-11-21,3.0,2.9331755201653267,-2.2274826611557774,-5.984375
6790,2016-06-10,2016-10-20,2.0,1.973841687296799,-1.3079156351600507,-4.0390625
6791,2016-06-10,2016-09-20,1.0,0.9903766335861167,-0.9623366413883283,-3.3984375
6792,2016-06-10,2016-08-22,,,,
6793,2016-06-10,2016-07-20,,,,
6794,2016-06-10,2016-06-20,,,,
6800,2016-05-10,2023-01-20,78.0,71.82911705209368,-7.911388394751693,-2.36328125
6801,2016-05-10,2022-12-20,77.0,69.46419048846207,-9.786765599399915,-2.990234375
6802,2016-05-10,2022-11-21,76.0,69.80448494597191,-8.151993492142227,-2.4951171875
6803,2016-05-10,2022-10-20,75.0,66.64179408417431,-11.144274554434256,-3.513671875
6804,2016-05-10,2022-09-20,74.0,68.16254230141962,-7.888456349432945,-2.47314453125
6805,2016-05-10,2022-08-22,73.0,70.20969178111717,-3.8223400258668874,-1.1865234375
6806,2016-05-10,2022-07-20,72.0,68.21431675858317,-5.257893390856713,-1.6689453125
6807,2016-05-10,2022-06-20,71.0,64.98145681558127,-8.476821386505256,-2.7705078125
6808,2016-05-10,2022-05-20,70.0,67.56338576807455,-3.4808774741792092,-1.1240234375
6809,2016-05-10,2022-04-20,69.0,69.22862727860416,0.33134388203502174,0.1064453125
6810,2016-05-10,2022-03-21,68.0,69.63330526937547,2.401919513787455,0.7734375
6811,2016-05-10,2022-02-21,67.0,69.06381803493458,3.080325425275499,1.00048828125
6812,2016-05-10,2022-01-20,66.0,70.38973242457374,6.651109734202631,2.158203125
6813,2016-05-10,2021-12-20,65.0,70.9505347460448,9.154668840068917,2.98193359375
6814,2016-05-10,2021-11-22,64.0,70.53996224665421,10.218691010397208,3.35400390625
6815,2016-05-10,2021-10-20,63.0,68.31507299147229,8.436623795987764,2.8388671875
6816,2016-05-10,2021-09-20,62.0,67.37681609736669,8.672284028010782,2.95751953125
6817,2016-05-10,2021-08-20,61.0,67.0472103846844,9.913459647023615,3.416015625
6818,2016-05-10,2021-07-20,60.0,65.3760724925619,8.960120820936504,3.150390625
6819,2016-05-10,2021-06-21,59.0,63.596635397165684,7.790907452823194,2.7919921875
6820,2016-05-10,2021-05-20,58.0,61.641110895938375,6.277777406790301,2.3037109375
6821,2016-05-10,2021-04-20,57.0,61.37828024661793,7.681193415119181,2.8466796875
6822,2016-05-10,2021-03-22,56.0,60.18935421870074,7.480989676251326,2.81591796875
6823,2016-05-10,2021-02-22,55.0,58.89612596293232,7.083865387149666,2.70849609375
6824,2016-05-10,2021-01-20,54.0,57.89776461848409,7.218082626822388,2.81298828125
6825,2016-05-10,2020-12-21,53.0,56.163316184505824,5.968521102841176,2.376953125
6826,2016-05-10,2020-11-20,52.0,55.19539467410132,6.144989757887159,2.490234375
6827,2016-05-10,2020-10-20,51.0,53.61305627818801,5.123639761152964,2.12353515625
6828,2016-05-10,2020-09-21,50.0,51.74252501944622,3.485050038892439,1.47802734375
6829,2016-05-10,2020-08-20,49.0,50.879223461224996,3.835149920867338,1.6572265625
6830,2016-05-10,2020-07-20,48.0,49.678200709214906,3.496251477531054,1.5419921875
6831,2016-05-10,2020-06-22,47.0,47.94517988808186,2.011021038472043,0.90625
6832,2016-05-10,2020-05-20,46.0,46.08542709145065,0.18571106837097218,0.0859375
6833,2016-05-10,2020-04-20,45.0,44.250164089755785,-1.6663020227649226,-0.794921875
6834,2016-05-10,2020-03-20,44.0,41.366125229533374,-5.986079023787787,-2.96484375
6835,2016-05-10,2020-02-20,43.0,45.418680164402396,5.6248375916334785,2.712890625
6836,2016-05-10,2020-01-20,42.0,43.55433642974421,3.7008010232005026,1.8369140625
6837,2016-05-10,2019-12-20,41.0,42.30623796317652,3.1859462516500514,1.6201171875
6838,2016-05-10,2019-11-20,40.0,41.06834312484263,2.6708578121065685,1.390625
6839,2016-05-10,2019-10-21,39.0,39.805951972845016,2.0665435201154243,1.1015625
6840,2016-05-10,2019-09-20,38.0,39.289344795669216,3.3930126201821467,1.84375
6841,2016-05-10,2019-08-20,37.0,38.35759855230379,3.6691852764967336,2.041015625
6842,2016-05-10,2019-07-22,36.0,36.922128917726155,2.561469215905987,1.4609375
6843,2016-05-10,2019-06-20,35.0,35.53933857434671,1.5409673552763081,0.90625
6844,2016-05-10,2019-05-20,34.0,33.734295796246265,-0.7814829522168681,-0.4755859375
6845,2016-05-10,2019-04-23,33.0,32.92002905766989,-0.24233618887911124,-0.150390625
6846,2016-05-10,2019-03-20,32.0,31.541830698211268,-1.431779068089789,-0.9189453125
6847,2016-05-10,2019-02-20,31.0,30.340174584071104,-2.128469083641601,-1.400390625
6848,2016-05-10,2019-01-21,30.0,28.914344117736885,-3.61885294087705,-2.455078125
6849,2016-05-10,2018-12-20,29.0,27.34111358373449,-5.720297987122448,-4.025390625
6850,2016-05-10,2018-11-20,28.0,26.652658391814743,-4.811934314947346,-3.4736328125
6851,2016-05-10,2018-10-22,27.0,26.02363577833036,-3.6161637839616336,-2.6728515625
6852,2016-05-10,2018-09-20,26.0,25.565781948458582,-1.670069429005453,-1.271484375
6853,2016-05-10,2018-08-20,25.0,24.715205576789028,-1.1391776928438873,-0.89453125
6854,2016-05-10,2018-07-20,24.0,23.685237324271462,-1.3115111488689084,-1.06640625
6855,2016-05-10,2018-06-20,23.0,22.72354107019994,-1.2019953469567861,-1.01171875
6856,2016-05-10,2018-05-21,22.0,21.656648643235403,-1.5606879852936215,-1.359375
6857,2016-05-10,2018-04-20,21.0,20.475513980253666,-2.4975524749825424,-2.26171875
