,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
2602,2019-10-10,2020-08-21,8.0,8.026435721767943,0.3304465220992814,0.578125
2603,2019-10-10,2020-07-20,7.0,6.958218937409663,-0.5968723227190965,-1.13671875
2604,2019-10-10,2020-06-22,6.0,5.756113583437411,-4.064773609376478,-8.12109375
2605,2019-10-10,2020-05-20,5.0,4.583195325155619,-8.336093496887624,-17.9375
2606,2019-10-10,2020-04-20,4.0,3.6047409330694866,-9.881476673262835,-22.890625
2607,2019-10-10,2020-03-20,3.0,2.473952977380336,-17.534900753988804,64.0
2608,2019-10-10,2020-02-20,2.0,2.0791570866639395,3.957854333196975,12.92578125
2609,2019-10-10,2020-01-20,1.0,1.0318224237121876,3.1822423712187575,11.859375
2610,2019-10-10,2019-12-20,,,,
2611,2019-10-10,2019-11-20,,,,
2612,2019-10-10,2019-10-21,,,,
2640,2019-09-10,2022-12-20,37.0,34.80264939999803,-5.938785405410725,-3.4130859375
2641,2019-09-10,2022-11-21,36.0,34.93988653144459,-2.944759634876131,-1.7099609375
2642,2019-09-10,2022-10-20,35.0,32.71752636866903,-6.521353232374208,-3.9375
2643,2019-09-10,2022-09-20,34.0,32.80677185138473,-3.509494554750791,-2.1474609375
2644,2019-09-10,2022-08-22,33.0,33.595811014563424,1.8054879229194656,1.111328125
2645,2019-09-10,2022-07-20,32.0,31.647961948914276,-1.1001189096428887,-0.705078125
2646,2019-09-10,2022-06-20,31.0,29.1308998057821,-6.029355465219032,-4.0234375
2647,2019-09-10,2022-05-20,30.0,29.58442659770872,-1.3852446743042652,-0.9384765625
2648,2019-09-10,2022-04-20,29.0,30.58704176062477,5.472557795257832,3.7412109375
2649,2019-09-10,2022-03-21,28.0,29.796689846706403,6.416749452522869,4.505859375
2650,2019-09-10,2022-02-21,27.0,28.570058130036823,5.815030111247495,4.197265625
2651,2019-09-10,2022-01-20,26.0,28.72954134262148,10.49823593315954,7.765625
2652,2019-09-10,2021-12-20,25.0,28.07506173442198,12.300246937687916,9.384765625
2653,2019-09-10,2021-11-22,24.0,27.89059237533208,16.210801563883667,12.64453125
2654,2019-09-10,2021-10-20,23.0,25.886685264510476,12.550805497871634,10.28125
2655,2019-09-10,2021-09-20,22.0,24.40018922887494,10.909951040340633,9.294921875
2656,2019-09-10,2021-08-20,21.0,23.6694982343062,12.711896353839048,11.2451171875
2657,2019-09-10,2021-07-20,20.0,22.293614602650216,11.468073013251079,10.599609375
2658,2019-09-10,2021-06-21,19.0,20.925468700844494,10.13404579391839,9.74609375
2659,2019-09-10,2021-05-20,18.0,19.34046603472216,7.447033526234214,7.533203125
2660,2019-09-10,2021-04-20,17.0,18.47813578343404,8.69491637314142,9.18359375
2661,2019-09-10,2021-03-22,16.0,17.172749384447375,7.329683652796093,8.083984375
2662,2019-09-10,2021-02-22,15.0,16.035364520426814,6.9024301361787606,7.935546875
2663,2019-09-10,2021-01-20,14.0,14.988385740849397,7.059898148924264,8.619140625
2664,2019-09-10,2020-12-21,13.0,13.448099110083103,3.446916231408482,4.42578125
2665,2019-09-10,2020-11-20,12.0,12.468439902657842,3.9036658554820156,5.31640625
2666,2019-09-10,2020-10-20,11.0,11.158224732051451,1.4384066550131924,2.078125
2667,2019-09-10,2020-09-21,10.0,9.837745917074425,-1.6225408292557475,-2.46484375
2668,2019-09-10,2020-08-21,9.0,9.031751816001305,0.3527979555700611,0.578125
2669,2019-09-10,2020-07-20,8.0,7.95904678437299,-0.51191519533762,-0.90234375
2670,2019-09-10,2020-06-22,7.0,6.732371482488203,-3.823264535882817,-7.0703125
2671,2019-09-10,2020-05-20,6.0,5.52913831978823,-7.847694670196162,-15.6015625
2672,2019-09-10,2020-04-20,5.0,4.526498686698423,-9.470026266031546,-20.16796875
2673,2019-09-10,2020-03-20,4.0,3.3103314443695746,-17.241713890760636,64.0
2674,2019-09-10,2020-02-20,3.0,3.128919652434279,4.297321747809295,12.328125
2675,2019-09-10,2020-01-20,2.0,2.060862110658593,3.0431055329296575,9.80078125
