,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
3142,2019-02-11,2019-09-20,5.0,5.112640124830067,2.2528024966013405,5.1328125
3143,2019-02-11,2019-08-20,4.0,4.06349997478446,1.5874993696114892,4.0
3144,2019-02-11,2019-07-22,3.0,3.058590154830722,1.9530051610240722,5.4765625
3145,2019-02-11,2019-06-20,2.0,2.031584032123223,1.5792016061611402,5.09765625
3146,2019-02-11,2019-05-20,1.0,0.9984064836210411,-0.15935163789588813,-0.59375
3147,2019-02-11,2019-04-23,,,,
3148,2019-02-11,2019-03-20,,,,
3149,2019-02-11,2019-02-20,,,,
3168,2019-01-10,2023-01-20,46.0,44.588108893880495,-3.0693284915641414,-1.4423828125
3169,2019-01-10,2022-12-20,45.0,42.59330521187678,-5.348210640273818,-2.5888671875
3170,2019-01-10,2022-11-21,44.0,42.75871423249161,-2.821104017064516,-1.3759765625
3171,2019-01-10,2022-10-20,43.0,40.4587134368675,-5.9099687514709345,-2.9833984375
3172,2019-01-10,2022-09-20,42.0,40.92732073815946,-2.553998242477479,-1.2978515625
3173,2019-01-10,2022-08-22,41.0,41.99409044133612,2.424610832527121,1.2333984375
3174,2019-01-10,2022-07-20,40.0,39.781614086833834,-0.5459647829154157,-0.2880859375
3175,2019-01-10,2022-06-20,39.0,37.16592793474077,-4.702748885280072,-2.572265625
3176,2019-01-10,2022-05-20,38.0,38.02116630962183,0.05570081479429758,0.0302734375
3177,2019-01-10,2022-04-20,37.0,39.22471955197307,6.012755545873153,3.318359375
3178,2019-01-10,2022-03-21,36.0,38.53383620418771,7.03843390052141,3.9638671875
3179,2019-01-10,2022-02-21,35.0,37.38115027017695,6.803286486219865,3.9150390625
3180,2019-01-10,2022-01-20,34.0,37.68869951226258,10.849116212537002,6.3427734375
3181,2019-01-10,2021-12-20,33.0,37.432428759974485,13.431602302952985,8.0107421875
3182,2019-01-10,2021-11-22,32.0,37.12484582868346,16.01514321463582,9.7060546875
3183,2019-01-10,2021-10-20,31.0,35.10624918220502,13.245965103887158,8.357421875
3184,2019-01-10,2021-09-20,30.0,33.728820454527344,12.429401515091149,8.0830078125
3185,2019-01-10,2021-08-20,29.0,32.99857153566296,13.788177709182625,9.216796875
3186,2019-01-10,2021-07-20,28.0,31.479790612400524,12.427823615716159,8.60546875
3187,2019-01-10,2021-06-21,27.0,30.0968576105827,11.469843002158145,8.1904296875
3188,2019-01-10,2021-05-20,26.0,28.42975947103695,9.345228734757494,6.94921875
3189,2019-01-10,2021-04-20,25.0,27.744510994019993,10.978043976079974,8.404296875
3190,2019-01-10,2021-03-22,24.0,26.459650911232636,10.248545463469316,8.107421875
3191,2019-01-10,2021-02-22,23.0,25.153585088569823,9.36341342856445,7.6455078125
3192,2019-01-10,2021-01-20,22.0,23.956874815328806,8.894885524221847,7.587890625
3193,2019-01-10,2020-12-21,21.0,22.30910015142938,6.233810244901809,5.5390625
3194,2019-01-10,2020-11-20,20.0,21.2675644673121,6.337822336560492,5.865234375
3195,2019-01-10,2020-10-20,19.0,19.86081934777314,4.530628146174427,4.384765625
3196,2019-01-10,2020-09-21,18.0,18.37279178482879,2.0710654712710643,2.087890625
3197,2019-01-10,2020-08-20,17.0,17.484721422304148,2.8513024841420447,3.013671875
3198,2019-01-10,2020-07-20,16.0,16.422683579232643,2.641772370204021,2.927734375
3199,2019-01-10,2020-06-22,15.0,15.046838793122046,0.31225862081363687,0.359375
3200,2019-01-10,2020-05-20,14.0,13.676761610016365,-2.3088456427402475,-2.8203125
3201,2019-01-10,2020-04-20,13.0,12.387490636021987,-4.711610492138563,-6.0390625
