"Date","Price","Open","High","Low","Change %"
"Mar 03, 2021","717.900","717.900","717.900","717.900","-0.39%"
"Mar 02, 2021","720.710","720.710","720.710","720.710","0.05%"
"Mar 01, 2021","720.370","720.370","720.370","720.370","1.04%"
"Feb 26, 2021","712.940","712.940","712.940","712.940","-0.32%"
"Feb 25, 2021","715.250","715.250","715.250","715.250","-0.54%"
"Feb 24, 2021","719.110","719.110","719.110","719.110","0.08%"
"Feb 23, 2021","718.560","718.560","718.560","718.560","-0.24%"
"Feb 22, 2021","720.280","720.280","720.280","720.280","-0.00%"
"Feb 19, 2021","720.300","720.300","720.300","720.300","-0.05%"
"Feb 18, 2021","720.680","720.680","720.680","720.680","-0.43%"
"Feb 17, 2021","723.790","723.790","723.790","723.790","0.06%"
"Feb 16, 2021","723.390","723.390","723.390","723.390","-0.02%"
"Feb 15, 2021","723.570","723.570","723.570","723.570","-0.05%"
"Feb 12, 2021","723.960","723.960","723.960","723.960","0.03%"
"Feb 11, 2021","723.750","723.750","723.750","723.750","0.22%"
"Feb 10, 2021","722.130","722.130","722.130","722.130","-0.05%"
"Feb 09, 2021","722.500","722.500","722.500","722.500","-0.04%"
"Feb 08, 2021","722.770","722.770","722.770","722.770","0.14%"
"Feb 05, 2021","721.780","721.780","721.780","721.780","0.14%"
"Feb 04, 2021","720.780","720.780","720.780","720.780","0.25%"
"Feb 03, 2021","718.950","718.950","718.950","718.950","0.21%"
"Feb 02, 2021","717.430","717.430","717.430","717.430","0.51%"
"Feb 01, 2021","713.770","713.770","713.770","713.770","0.44%"
"Jan 29, 2021","710.620","710.620","710.620","710.620","-0.48%"
"Jan 28, 2021","714.030","714.030","714.030","714.030","-0.09%"
"Jan 27, 2021","714.690","714.690","714.690","714.690","-0.46%"
"Jan 26, 2021","717.990","717.990","717.990","717.990","-0.06%"
"Jan 25, 2021","718.410","718.410","718.410","718.410","0.17%"
"Jan 22, 2021","717.190","717.190","717.190","717.190","-0.28%"
"Jan 21, 2021","719.220","719.220","719.220","719.220","-0.08%"
"Jan 20, 2021","719.800","719.800","719.800","719.800","0.36%"
"Jan 19, 2021","717.240","717.240","717.240","717.240","0.10%"
"Jan 18, 2021","716.550","716.550","716.550","716.550","-0.08%"
"Jan 15, 2021","717.100","717.100","717.100","717.100","-0.24%"
"Jan 14, 2021","718.790","718.790","718.790","718.790","0.12%"
"Jan 13, 2021","717.960","717.960","717.960","717.960","0.24%"
"Jan 12, 2021","716.250","716.250","716.250","716.250","-0.20%"
"Jan 11, 2021","717.660","717.660","717.660","717.660","-0.12%"
