"Date","Price","Open","High","Low","Change %"
"May 25, 2018","850.710","850.710","850.710","850.710","0.25%"
"May 24, 2018","848.560","848.560","848.560","848.560","-0.31%"
"May 23, 2018","851.190","851.190","851.190","851.190","0.19%"
"May 22, 2018","849.600","849.600","849.600","849.600","-0.25%"
"May 21, 2018","851.700","851.700","851.700","851.700","0.50%"
"May 18, 2018","847.480","847.480","847.480","847.480","-0.03%"
"May 17, 2018","847.700","847.700","847.700","847.700","0.05%"
"May 16, 2018","847.240","847.240","847.240","847.240","0.60%"
"May 15, 2018","842.190","842.190","842.190","842.190","0.10%"
"May 14, 2018","841.350","841.350","841.350","841.350","-0.04%"
"May 11, 2018","841.650","841.650","841.650","841.650","-0.09%"
"May 10, 2018","842.400","842.400","842.400","842.400","0.45%"
"May 09, 2018","838.660","838.660","838.660","838.660","0.68%"
"May 08, 2018","833.030","833.030","833.030","833.030","0.20%"
"May 07, 2018","831.400","831.400","831.400","831.400","0.46%"
"May 04, 2018","827.570","827.570","827.570","827.570","0.84%"
"May 03, 2018","820.650","820.650","820.650","820.650","-0.23%"
"May 02, 2018","822.580","822.580","822.580","822.580","-0.08%"
"May 01, 2018","823.210","823.210","823.210","823.210","0.44%"
"Apr 30, 2018","819.640","819.640","819.640","819.640","-0.20%"
"Apr 27, 2018","821.310","821.310","821.310","821.310","0.15%"
"Apr 26, 2018","820.080","820.080","820.080","820.080","1.14%"
"Apr 25, 2018","810.870","810.870","810.870","810.870","-0.07%"
"Apr 24, 2018","811.400","811.400","811.400","811.400","-0.58%"
"Apr 23, 2018","816.160","816.160","816.160","816.160","0.25%"
"Apr 20, 2018","814.150","814.150","814.150","814.150","-0.14%"
"Apr 19, 2018","815.330","815.330","815.330","815.330","-0.17%"
"Apr 18, 2018","816.720","816.720","816.720","816.720","-0.02%"
"Apr 17, 2018","816.910","816.910","816.910","816.910","0.83%"
"Apr 16, 2018","810.190","810.190","810.190","810.190","0.12%"
"Apr 13, 2018","809.240","809.240","809.240","809.240","-0.11%"
"Apr 12, 2018","810.140","810.140","810.140","810.140","0.78%"
"Apr 11, 2018","803.850","807.710","803.850","803.850","-0.48%"
"Apr 10, 2018","807.710","800.510","807.710","800.510","0.90%"
"Apr 09, 2018","800.510","800.510","800.510","800.510","0.05%"
"Apr 06, 2018","800.140","800.140","800.140","800.140","-1.08%"
"Apr 05, 2018","808.890","808.890","808.890","808.890","1.10%"
"Apr 04, 2018","800.060","800.060","800.060","800.060","0.27%"
"Apr 03, 2018","797.900","797.900","797.900","797.900","-0.38%"
"Mar 29, 2018","800.920","800.920","800.920","800.920","0.92%"
"Mar 28, 2018","793.620","793.620","793.620","793.620","-0.09%"
"Mar 27, 2018","794.360","794.360","794.360","794.360","-0.22%"
"Mar 26, 2018","796.120","796.120","796.120","796.120","0.74%"
"Mar 23, 2018","790.310","790.310","790.310","790.310","-1.59%"
"Mar 22, 2018","803.100","803.100","803.100","803.100","-1.56%"
"Mar 21, 2018","815.810","815.810","815.810","815.810","-0.01%"
"Mar 20, 2018","815.880","815.880","815.880","815.880","0.49%"
"Mar 19, 2018","811.870","811.870","811.870","811.870","-1.33%"
"Mar 16, 2018","822.840","822.840","822.840","822.840","0.22%"
"Mar 15, 2018","821.020","821.020","821.020","821.020","0.26%"
"Mar 14, 2018","818.900","818.900","818.900","818.900","-0.15%"
"Mar 13, 2018","820.130","820.130","820.130","820.130","-0.82%"
"Mar 12, 2018","826.870","826.870","826.870","826.870","0.13%"
"Mar 09, 2018","825.790","825.790","825.790","825.790","0.93%"
"Mar 08, 2018","818.190","818.190","818.190","818.190","0.76%"
"Mar 07, 2018","812.040","812.040","812.040","812.040","0.06%"
"Mar 06, 2018","811.560","811.560","811.560","811.560","-0.00%"
"Mar 05, 2018","811.600","811.600","811.600","811.600","0.43%"
"Mar 02, 2018","808.120","808.120","808.120","808.120","-1.03%"
"Mar 01, 2018","816.520","816.520","816.520","816.520","-1.05%"
"Feb 28, 2018","825.150","825.150","825.150","825.150","-0.47%"
"Feb 27, 2018","829.020","829.020","829.020","829.020","-0.47%"
"Feb 26, 2018","832.960","832.960","832.960","832.960","0.80%"
"Feb 23, 2018","826.320","826.320","826.320","826.320","1.08%"
"Feb 22, 2018","817.520","817.520","817.520","817.520","-0.13%"
"Feb 21, 2018","818.590","818.590","818.590","818.590","-0.03%"
"Feb 20, 2018","818.860","818.860","818.860","818.860","0.15%"
"Feb 19, 2018","817.660","817.660","817.660","817.660","0.09%"
"Feb 16, 2018","816.950","816.950","816.950","816.950","0.49%"
"Feb 15, 2018","812.930","812.930","812.930","812.930","0.57%"
"Feb 14, 2018","808.330","808.330","808.330","808.330","0.72%"
"Feb 13, 2018","802.580","802.580","802.580","802.580","-0.36%"
"Feb 12, 2018","805.440","805.440","805.440","805.440","0.75%"
"Feb 09, 2018","799.470","799.470","799.470","799.470","0.06%"
"Feb 08, 2018","798.970","798.970","798.970","798.970","-1.91%"
"Feb 07, 2018","814.530","814.530","814.530","814.530","0.48%"
"Feb 06, 2018","810.620","810.620","810.620","810.620","0.13%"
"Feb 05, 2018","809.600","809.600","809.600","809.600","-2.33%"
"Feb 02, 2018","828.880","828.880","828.880","828.880","-1.28%"
"Feb 01, 2018","839.610","839.610","839.610","839.610","-0.10%"
"Jan 31, 2018","840.460","840.460","840.460","840.460","-0.30%"
