"Date","Price","Open","High","Low","Change %"
"Aug 12, 2020","151.890","151.890","151.890","151.890","0.46%"
"Aug 11, 2020","151.200","151.200","151.200","151.200","0.06%"
"Aug 10, 2020","151.110","151.110","151.110","151.110","-0.06%"
"Aug 07, 2020","151.200","151.200","151.200","151.200","0.11%"
"Aug 06, 2020","151.040","151.040","151.040","151.040","0.15%"
"Aug 05, 2020","150.820","150.820","150.820","150.820","0.03%"
"Aug 04, 2020","150.770","150.770","150.770","150.770","0.15%"
"Aug 03, 2020","150.550","150.550","150.550","150.550","0.81%"
"Jul 31, 2020","149.340","149.340","149.340","149.340","-0.13%"
"Jul 30, 2020","149.530","149.530","149.530","149.530","-0.53%"
"Jul 29, 2020","150.320","150.320","150.320","150.320","0.19%"
"Jul 28, 2020","150.040","150.040","150.040","150.040","0.14%"
"Jul 27, 2020","149.830","149.830","149.830","149.830","-0.05%"
"Jul 24, 2020","149.900","149.900","149.900","149.900","-0.93%"
"Jul 23, 2020","151.300","151.300","151.300","151.300","-0.16%"
"Jul 22, 2020","151.550","151.550","151.550","151.550","-0.03%"
"Jul 20, 2020","151.600","151.600","151.600","151.600","0.66%"
"Jul 17, 2020","150.600","150.600","150.600","150.600","0.21%"
"Jul 16, 2020","150.280","150.280","150.280","150.280","-0.35%"
"Jul 15, 2020","150.810","150.810","150.810","150.810","0.86%"
"Jul 14, 2020","149.520","149.520","149.520","149.520","-0.43%"
"Jul 13, 2020","150.170","150.170","150.170","150.170","-0.14%"
"Jul 10, 2020","150.380","150.380","150.380","150.380","0.12%"
"Jul 09, 2020","150.200","150.200","150.200","150.200","0.09%"
"Jul 08, 2020","150.070","150.070","150.070","150.070","0.05%"
"Jul 07, 2020","149.990","149.990","149.990","149.990","-0.25%"
"Jul 06, 2020","150.370","150.370","150.370","150.370","0.51%"
"Jul 02, 2020","149.600","149.600","149.600","149.600","0.89%"
"Jul 01, 2020","148.280","148.280","148.280","148.280","0.20%"
"Jun 30, 2020","147.980","147.980","147.980","147.980","0.52%"
"Jun 29, 2020","147.210","147.210","147.210","147.210","-0.16%"
"Jun 26, 2020","147.440","147.440","147.440","147.440","-0.21%"
"Jun 25, 2020","147.750","147.750","147.750","147.750","0.41%"
"Jun 24, 2020","147.150","147.150","147.150","147.150","-0.84%"
"Jun 22, 2020","148.390","148.390","148.390","148.390","-0.11%"
"Jun 19, 2020","148.560","148.560","148.560","148.560","0.27%"
"Jun 18, 2020","148.160","148.160","148.160","148.160","-0.03%"
"Jun 17, 2020","148.200","148.200","148.200","148.200","0.24%"
"Jun 16, 2020","147.840","147.840","147.840","147.840","1.48%"
"Jun 15, 2020","145.690","145.690","145.690","145.690","-0.09%"
"Jun 12, 2020","145.820","145.820","145.820","145.820","0.61%"
"Jun 11, 2020","144.940","144.940","144.940","144.940","-2.22%"
"Jun 10, 2020","148.230","148.230","148.230","148.230","-0.05%"
